compare	Code_1	Code_2	Time of departure/entry_1	Time of departure/entry_2	Departure aerodrome_1	Departure aerodrome_2	Arrival aerodrome_1	Arrival aerodrome_2	Flight identification_1	Flight identification_2	Main Exemption code_1	Main Exemption code_2	Type of aircraft_1	Type of aircraft_2	Operator_1	Operator_2	Aircraft Registration_1	Aircraft Registration_2	Comment1_1	Comment1_2	Flight date_1	Flight date_2	IFPLID_1	IFPLID_2	Planned_aerodrome_1	Planned_aerodrome_2	Charging_zone_overflow_1	Charging_zone_overflow_2	Entry_point_1	Entry_point_2	Exit_point_1	Exit_point_2	Sup_exemption_code_1	Sup_exemption_code_2	Source of the Aircraft Address_1	Source of the Aircraft Address_2	24-bit Aircraft Address_1	24-bit Aircraft Address_2	Comment2_1	Comment2_2
0	F	F	850	850	LFPG	LFPG	EDDV	EDDV	AFR32BA  	AFR32BA  	Z	Z	E170   	E170   	Z  	Z  	FHBXA    	FHBXA    			240316	240316	AA56931738	AA56931738												1.0		3986E0		
0	F	F	837	837	LFLS	LFLS	EGKK	EGKK	EZY97HC  	EZY97HC  	Z	Z	A320   	A320   	Z  	Z  	GEJCD    	GEJCD    			240316	240316	AA56944580	AA56944580												1.0		407F64		
0	F	F	834	834	LFPG	LFPG	ESSA	ESSA	AFR31KK  	AFR31KK  	Z	Z	A320   	A320   	Z  	Z  	FGKXS    	FGKXS    			240316	240316	AA56951863	AA56951863												1.0		392AF2		
0	F	F	848	848	LFOB	LFOB	LROP	LROP	RYR46SW  	RYR46SW  	Z	Z	B738   	B738   	Z  	Z  	9HQBX    	9HQBX    			240316	240316	AA56946221	AA56946221												1.0		4D2232		
0	F	F	848	848	LFPG	LFPG	RJTT	RJTT	AFR282   	AFR282   	Z	Z	A359   	A359   	Z  	Z  	FHUVE    	FHUVE    			240316	240316	AA56951879	AA56951879												1.0		39D2A4		
0	F	F	843	843	LFPG	LFPG	EDDH	EDDH	AFR38HE  	AFR38HE  	Z	Z	BCS3   	BCS3   	Z  	Z  	FHZUY    	FHZUY    			240316	240316	AA56951327	AA56951327												1.0		39E698		
0	F	F	853	853	LFPB	LFPB	LFST	LFST	ASJ10LY  	ASJ10LY  	Z	Z	C510   	C510   	Z  	Z  	FHILY    	FHILY    			240316	240316	AA56957765	AA56957765												1.0		39A178		
0	F	F	824	824	LFBO	LFBO	LFSB	LFSB	EZS9960  	EZS9960  	Z	Z	A320   	A320   	Z  	Z  	HBJXJ    	HBJXJ    			240316	240316	AA56944762	AA56944762												1.0		4B1A23		
0	F	F	845	845	LFOB	LFOB	LIBD	LIBD	RYR51NA  	RYR51NA  	Z	Z	B738   	B738   	Z  	Z  	9HQBO    	9HQBO    			240316	240316	AA56947119	AA56947119												1.0		4D221D		
0	F	F	901	901	LFOB	LFOB	LIPE	LIPE	RYR68GP  	RYR68GP  	Z	Z	B38M   	B38M   	Z  	Z  	9HVUU    	9HVUU    			240316	240316	AA56948841	AA56948841												1.0		4D236B		
0	F	F	845	845	LFPO	LFPO	EFIV	EFIV	TVF1750  	TVF1750  	Z	Z	B738   	B738   	Z  	Z  	FHTVF    	FHTVF    			240316	240316	AA56948533	AA56948533												1.0		39CEA5		
0	F	F	856	856	LFLL	LFLL	EHAM	EHAM	AFR23WH  	AFR23WH  	Z	Z	E170   	E170   	Z  	Z  	FHBXF    	FHBXF    			240316	240316	AA56932156	AA56932156												1.0		3986E5		
0	F	F	904	904	LFPG	LFPG	EGCC	EGCC	AFR53DY  	AFR53DY  	Z	Z	BCS3   	BCS3   	Z  	Z  	FHZUV    	FHZUV    			240316	240316	AA56951639	AA56951639												1.0		39E695		
0	F	F	859	859	LFPG	LFPG	EFKT	EFKT	AFR94VV  	AFR94VV  	Z	Z	A320   	A320   	Z  	Z  	FHEPE    	FHEPE    			240316	240316	AA56951837	AA56951837												1.0		3991E4		
0	F	F	859	859	LFPG	LFPG	LJLJ	LJLJ	AFR87LM  	AFR87LM  	Z	Z	E190   	E190   	Z  	Z  	FHBLD    	FHBLD    			240316	240316	AA56932398	AA56932398												1.0		398563		
0	F	F	843	843	LFLL	LFLL	EGLL	EGLL	BAW42Y   	BAW42Y   	Z	Z	A319   	A319   	Z  	Z  	GDBCG    	GDBCG    			240316	240316	AA56941345	AA56941345												1.0		400D5A		
0	F	F	908	908	LFLL	LFLL	EGKK	EGKK	EFW7AV   	EFW7AV   	Z	Z	A321   	A321   	Z  	Z  	GEUXK    	GEUXK    			240316	240316	AA56941344	AA56941344												1.0		4010DB		
0	F	F	842	842	LFQQ	LFQQ	LFBO	LFBO	EJU520A  	EJU520A  	Z	Z	A319   	A319   	Z  	Z  	OELKO    	OELKO    			240316	240316	AA56944985	AA56944985												1.0		44009E		
0	F	F	853	853	LFPG	LFPG	EDDB	EDDB	EJU69YF  	EJU69YF  	Z	Z	A319   	A319   	Z  	Z  	OELKP    	OELKP    			240316	240316	AA56945070	AA56945070												1.0		440018		
0	F	F	855	855	LFLS	LFLS	EGGW	EGGW	EZY25QW  	EZY25QW  	Z	Z	A20N   	A20N   	Z  	Z  	GUZLL    	GUZLL    			240316	240316	AA56942441	AA56942441												1.0		407A05		
0	F	F	856	856	LFPO	LFPO	LIRQ	LIRQ	VLG7RJ   	VLG7RJ   	Z	Z	A319   	A319   	Z  	Z  	ECMIR    	ECMIR    			240316	240316	AA56944508	AA56944508												1.0		345101		
0	F	F	915	915	LFPG	LFPG	EPWA	EPWA	AFR49TJ  	AFR49TJ  	Z	Z	BCS3   	BCS3   	Z  	Z  	FHZUU    	FHZUU    			240316	240316	AA56951876	AA56951876												1.0		39E694		
0	F	F	910	910	LFPG	LFPG	LGAV	LGAV	AFR65JB  	AFR65JB  	Z	Z	A320   	A320   	Z  	Z  	FHEPH    	FHEPH    			240316	240316	AA56951678	AA56951678												1.0		3991E7		
0	F	F	904	904	LFPG	LFPG	EDDB	EDDB	AFR69NH  	AFR69NH  	Z	Z	A321   	A321   	Z  	Z  	FGTAY    	FGTAY    			240316	240316	AA56951964	AA56951964												1.0		394C18		
0	F	F	913	913	LFPG	LFPG	EVRA	EVRA	BTI69R   	BTI69R   	Z	Z	BCS3   	BCS3   	Z  	Z  	YLABJ    	YLABJ    			240316	240316	AA56943970	AA56943970												1.0		502D5B		
0	F	F	849	849	LFBD	LFBD	LKPR	LKPR	RYR62WB  	RYR62WB  	Z	Z	B738   	B738   	Z  	Z  	9HQCJ    	9HQCJ    			240316	240316	AA56946232	AA56946232												1.0		4D2226		
0	F	F	856	856	LFMT	LFMT	EGLF	EGLF	VJH624   	VJH624   	Z	Z	E35L   	E35L   	Z  	Z  	DAOTE    	DAOTE    			240316	240316	AA56952538	AA56952538												1.0		3C7E85		
0	F	F	908	908	LFPG	LFPG	EGPH	EGPH	AFR16FL  	AFR16FL  	Z	Z	BCS3   	BCS3   	Z  	Z  	FHZUS    	FHZUS    			240316	240316	AA56951927	AA56951927												1.0		39E692		
0	F	F	917	917	LFPG	LFPG	LIPZ	LIPZ	AFR44VG  	AFR44VG  	Z	Z	BCS3   	BCS3   	Z  	Z  	FHZUT    	FHZUT    			240316	240316	AA56951671	AA56951671												1.0		39E693		
0	F	F	908	908	LFPG	LFPG	LIRQ	LIRQ	AFR74NR  	AFR74NR  	Z	Z	A319   	A319   	Z  	Z  	FGRHR    	FGRHR    			240316	240316	AA56951925	AA56951925												1.0		3944F1		
0	F	F	900	900	LFPG	LFPG	LKPR	LKPR	AFR78BG  	AFR78BG  	Z	Z	BCS3   	BCS3   	Z  	Z  	FHZUK    	FHZUK    			240316	240316	AA56951934	AA56951934												1.0		39E68A		
0	F	F	905	905	LFPG	LFPG	LIPZ	LIPZ	EJU50CB  	EJU50CB  	Z	Z	A320   	A320   	Z  	Z  	OEICP    	OEICP    			240316	240316	AA56945183	AA56945183												1.0		440036		
0	F	F	902	902	LFPG	LFPG	LGAV	LGAV	FDX4630  	FDX4630  	Z	Z	B738   	B738   	Z  	Z  	FHIQF    	FHIQF    			240316	240316	AA56952358	AA56952358												1.0		39A205		
0	F	F	851	851	LFMN	LFMN	ELLX	ELLX	LGL8254  	LGL8254  	Z	Z	DH8D   	DH8D   	Z  	Z  	LXLGG    	LXLGG    			240316	240316	AA56932506	AA56932506												1.0		4D00CA		
0	F	F	914	914	LFLS	LFLS	EGLL	EGLL	BAW8609  	BAW8609  	Z	Z	A20N   	A20N   	Z  	Z  	GTTNH    	GTTNH    			240316	240316	AA56941600	AA56941600												1.0		4075FD		
0	F	F	916	916	LFLL	LFLL	EGKK	EGKK	EFW8625  	EFW8625  	Z	Z	A320   	A320   	Z  	Z  	GGATS    	GGATS    			240316	240316	AA56954455	AA56954455												1.0		406B84		
0	F	F	924	924	LFPG	LFPG	OMAA	OMAA	ETD11K   	ETD11K   	Z	Z	A35K   	A35K   	Z  	Z  	A6XWF    	A6XWF    			240316	240316	AA56953928	AA56953928												1.0		89659C		
0	F	F	904	904	LFOB	LFOB	EGPH	EGPH	RYR9XK   	RYR9XK   	Z	Z	B38M   	B38M   	Z  	Z  	EIIGV    	EIIGV    			240316	240316	AA56949292	AA56949292												1.0		4CADE0		
0	F	F	904	904	LFLB	LFLB	EGKK	EGKK	TOM77M   	TOM77M   	Z	Z	B738   	B738   	Z  	Z  	GTAWM    	GTAWM    			240316	240316	AA56945233	AA56945233												1.0		4067F0		
0	F	F	933	933	LFPG	LFPG	LYBE	LYBE	ASL94K   	ASL94K   	Z	Z	A319   	A319   	Z  	Z  	YUAPA    	YUAPA    			240316	240316	AA56946676	AA56946676												1.0		4C01E0		
0	F	F	907	907	LFOB	LFOB	LHBP	LHBP	RYR88RX  	RYR88RX  	Z	Z	B738   	B738   	Z  	Z  	SPRST    	SPRST    			240316	240316	AA56948390	AA56948390												1.0		48C232		
0	F	F	927	927	LFRS	LFRS	LSZH	LSZH	SWR6PV   	SWR6PV   	Z	Z	BCS3   	BCS3   	Z  	Z  	YLAAV    	YLAAV    			240316	240316	AA56944214	AA56944214												1.0		502D24		
0	F	F	929	929	LFPG	LFPG	OMDB	OMDB	UAE25K   	UAE25K   	Z	Z	A388   	A388   	Z  	Z  	A6EOO    	A6EOO    			240316	240316	AA56952988	AA56952988												1.0		8963EC		
0	F	F	1017	1017	LFPG	LFPG	VOBL	VOBL	AFR194   	AFR194   	Z	Z	A332   	A332   	Z  	Z  	FGZCM    	FGZCM    			240316	240316	AA56955914	AA56955914												1.0		39644C		
0	F	F	927	927	LFPG	LFPG	LOWW	LOWW	AUA412Y  	AUA412Y  	Z	Z	A320   	A320   	Z  	Z  	OELXB    	OELXB    			240316	240316	AA56952216	AA56952216												1.0		44022B		
0	F	F	940	940	LFLL	LFLL	EGBB	EGBB	EJU86AB  	EJU86AB  	Z	Z	A320   	A320   	Z  	Z  	OEIVV    	OEIVV    			240316	240316	AA56945427	AA56945427												1.0		44083F		
0	F	F	923	923	LFLL	LFLL	EGCC	EGCC	EZY68VL  	EZY68VL  	Z	Z	A320   	A320   	Z  	Z  	GEZOI    	GEZOI    			240316	240316	AA56943047	AA56943047												1.0		406D8E		
0	F	F	952	952	LFMN	LFMN	EGGW	EGGW	EZY79GK  	EZY79GK  	Z	Z	A320   	A320   	Z  	Z  	GEZOM    	GEZOM    			240316	240316	AA56943327	AA56943327												1.0		406D92		
0	F	F	916	916	LFLB	LFLB	EGBB	EGBB	TOM12H   	TOM12H   	Z	Z	B738   	B738   	Z  	Z  	GTAWS    	GTAWS    			240316	240316	AA56944867	AA56944867												1.0		406AE8		
0	F	F	917	917	LFLB	LFLB	EGGD	EGGD	TOM79L   	TOM79L   	Z	Z	B738   	B738   	Z  	Z  	GFDZR    	GFDZR    			240316	240316	AA56945402	AA56945402												1.0		405E23		
0	F	F	922	922	LFPG	LFPG	LSZH	LSZH	SWR63D   	SWR63D   	Z	Z	E190   	E190   	Z  	Z  	HBJVO    	HBJVO    			240316	240316	AA56935006	AA56935006												1.0		4B19F4		
0	F	F	929	929	LFPG	LFPG	KIAH	KIAH	AFR694M  	AFR694M  	Z	Z	B77W   	B77W   	Z  	Z  	FGZNJ    	FGZNJ    			240316	240316	AA56955194	AA56955194												1.0		3965A9		
0	F	F	938	938	LFPG	LFPG	HKJK	HKJK	AFR814   	AFR814   	Z	Z	B789   	B789   	Z  	Z  	FHRBH    	FHRBH    			240316	240316	AA56955586	AA56955586												1.0		39C427		
0	F	F	944	944	LFPG	LFPG	KSLC	KSLC	DAL221   	DAL221   	Z	Z	A339   	A339   	Z  	Z  	N424D    	N424DX   			240316	240316	AA56956577	AA56956577												1.0		A50ADC		
0	F	F	920	920	LFLL	LFLL	EGKK	EGKK	EZY85QG  	EZY85QG  	Z	Z	A21N   	A21N   	Z  	Z  	GUZMC    	GUZMC    			240316	240316	AA56944970	AA56944970												1.0		407666		
0	F	F	919	919	LFPG	LFPG	ZGGG	ZGGG	FDX6071  	FDX6071  	Z	Z	B77L   	B77L   	Z  	Z  	N890FD   	N890FD   			240316	240316	AA56954953	AA56954953												1.0		AC45D5		
0	F	F	923	923	LFPG	LFPG	LBSF	LBSF	LZB432   	LZB432   	Z	Z	BCS3   	BCS3   	Z  	Z  	LZAMS    	LZAMS    			240316	240316	AA56940983	AA56940983												1.0		452142		
0	F	F	923	923	LFPO	LFPO	HELX	HELX	TVF91WR  	TVF91WR  	Z	Z	B738   	B738   	Z  	Z  	FGZHJ    	FGZHJ    			240316	240316	AA56945501	AA56945501												1.0		3964E9		
0	F	F	942	942	LFPG	LFPG	VIDP	VIDP	AFR226   	AFR226   	Z	Z	A332   	A332   	Z  	Z  	FGZCK    	FGZCK    			240316	240316	AA56954965	AA56954965												1.0		39644A		
0	F	F	915	915	LFBL	LFBL	EGSS	EGSS	RYR719N  	RYR719N  	Z	Z	B738   	B738   	Z  	Z  	EIENG    	EIENG    			240316	240316	AA56948903	AA56948903												1.0		4CA893		
0	F	F	934	934	LFPG	LFPG	EFRO	EFRO	AFR21YT  	AFR21YT  	Z	Z	A321   	A321   	Z  	Z  	FGTAT    	FGTAT    			240316	240316	AA56952332	AA56952332												1.0		394C13		
0	F	F	948	948	LFPG	LFPG	EIDW	EIDW	EIN52X   	EIN52X   	Z	Z	A21N   	A21N   	Z  	Z  	EILRC    	EILRC    			240316	240316	AA56942859	AA56942859												1.0		4CA9BC		
0	F	F	930	930	LFLB	LFLB	EGBB	EGBB	TOM7PC   	TOM7PC   	Z	Z	B738   	B738   	Z  	Z  	GTAWX    	GTAWX    			240316	240316	AA56945650	AA56945650												1.0		4076B1		
0	F	F	949	949	LFPG	LFPG	ZGGG	ZGGG	FDX6084  	FDX6084  	Z	Z	B77L   	B77L   	Z  	Z  	N845FD   	N845FD   			240316	240316	AA56955202	AA56955202												1.0		AB92ED		
0	F	F	931	931	LFOB	LFOB	LICC	LICC	RYR285H  	RYR285H  	Z	Z	B738   	B738   	Z  	Z  	9HQDW    	9HQDW    			240316	240316	AA56947735	AA56947735												1.0		4D228A		
0	F	F	1007	1007	LFMT	LFMT	EGKK	EGKK	EZY50MQ  	EZY50MQ  	Z	Z	A320   	A320   	Z  	Z  	GEJCP    	GEJCP    			240316	240316	AA56945806	AA56945806												1.0		407F35		
0	F	F	1007	1007	LFMN	LFMN	EGGD	EGGD	EZY93GV  	EZY93GV  	Z	Z	A20N   	A20N   	Z  	Z  	GUZLC    	GUZLC    			240316	240316	AA56945821	AA56945821												1.0		407795		
0	F	F	958	958	LFPG	LFPG	ZGGG	ZGGG	FDX9076  	FDX9076  	Z	Z	B77L   	B77L   	Z  	Z  	N852FD   	N852FD   			240316	240316	AA56955206	AA56955206												1.0		ABAF47		
0	F	F	946	946	LFRS	LFRS	LFQA	LFQA	N67BP    	N67BP    	Z	Z	TBM9   	TBM9   	Z  	Z  	N67BP    	N67BP    			240316	240316	AA56957193	AA56957193												1.0		A8D986		
0	F	F	939	939	LFOB	LFOB	EGCC	EGCC	RYR42AX  	RYR42AX  	Z	Z	B38M   	B38M   	Z  	Z  	EIIHO    	EIIHO    			240316	240316	AA56952113	AA56952113												1.0		4CADF9		
0	F	F	1005	1005	LFPG	LFPG	FMMI	FMMI	AFR934   	AFR934   	Z	Z	A359   	A359   	Z  	Z  	FHTYQ    	FHTYQ    			240316	240316	AA56955840	AA56955840												1.0		39CF10		
0	F	F	1016	1016	LFPG	LFPG	KSEA	KSEA	DAL81    	DAL81    	Z	Z	A333   	A333   	Z  	Z  	N820N    	N820NW   			240316	240316	AA56957424	AA56957424												1.0		AB321C		
0	F	F	948	948	LFLS	LFLS	EGKK	EGKK	EFW8629  	EFW8629  	Z	Z	A321   	A321   	Z  	Z  	GEUXE    	GEUXE    			240316	240316	AA56945686	AA56945686												1.0		400AFD		
0	F	F	1002	1002	LFLL	LFLL	EGCC	EGCC	EXS2KC   	EXS2KC   	Z	Z	B738   	B738   	Z  	Z  	GGDFD    	GGDFD    			240316	240316	AA56950076	AA56950076												1.0		40655B		
0	F	F	1000	1000	LFLL	LFLL	EGGP	EGGP	EZY3480  	EZY3480  	Z	Z	A20N   	A20N   	Z  	Z  	GUZLO    	GUZLO    			240316	240316	AA56945882	AA56945882												1.0		407D22		
0	F	F	953	953	LFPG	LFPG	EGCC	EGCC	EZY91BH  	EZY91BH  	Z	Z	A320   	A320   	Z  	Z  	GEZWU    	GEZWU    			240316	240316	AA56943753	AA56943753												1.0		406A95		
0	F	F	949	949	LFLL	LFLL	EGKK	EGKK	EFW87G   	EFW87G   	Z	Z	A320   	A320   	Z  	Z  	GGATN    	GGATN    			240316	240316	AA56945980	AA56945980												1.0		406B80		
0	F	F	954	954	LFSB	LFSB	LPPR	LPPR	EJU85YX  	EJU85YX  	Z	Z	A320   	A320   	Z  	Z  	OEIJI    	OEIJI    			240316	240316	AA56943843	AA56943843												1.0		440185		
0	F	F	1002	1002	LFLS	LFLS	EGSS	EGSS	EXS12C   	EXS12C   	Z	Z	B738   	B738   	Z  	Z  	GJZBL    	GJZBL    			240316	240316	AA56950167	AA56950167												1.0		407179		
0	F	F	1019	1019	LFLS	LFLS	EGBB	EGBB	EXS1DJ   	EXS1DJ   	Z	Z	B738   	B738   	Z  	Z  	GJZBR    	GJZBR    			240316	240316	AA56950168	AA56950168												1.0		407630		
0	F	F	1009	1009	LFPG	LFPG	EGGP	EGGP	EZY86RN  	EZY86RN  	Z	Z	A319   	A319   	Z  	Z  	GEZDJ    	GEZDJ    			240316	240316	AA56943828	AA56943828												1.0		405638		
0	F	F	1019	1019	LFLB	LFLB	EGGW	EGGW	N9997X   	N9997X   	Z	Z	FA7X   	FA7X   	Z  	Z  	N9997X   	N9997X   			240316	240316	AA56945948	AA56945948												1.0		ADF775		
0	F	F	951	951	LFPG	LFPG	WSSS	WSSS	SIA335   	SIA335   	Z	Z	B77W   	B77W   	Z  	Z  	9VSWT    	9VSWT    			240316	240316	AA56956152	AA56956152												1.0		76CEF4		
0	F	F	952	952	LFLB	LFLB	EGCC	EGCC	TOM4MG   	TOM4MG   	Z	Z	B38M   	B38M   	Z  	Z  	GTUMD    	GTUMD    			240316	240316	AA56945972	AA56945972												1.0		407642		
0	F	F	1013	1013	LFLB	LFLB	EGKK	EGKK	AWC446   	AWC446   	Z	Z	A320   	A320   	Z  	Z  	GPOWK    	GPOWK    			240316	240316	AA56947094	AA56947094												1.0		406CA3		
0	F	F	1110	1110	LFMN	LFMN	LFQQ	LFQQ	EJU923A  	EJU923A  	Z	Z	A320   	A320   	Z  	Z  	OEIJR    	OEIJR    			240316	240316	AA56943947	AA56943947												1.0		440037		
0	F	F	1013	1013	LFPG	LFPG	VABB	VABB	AFR218   	AFR218   	Z	Z	B77W   	B77W   	Z  	Z  	FGSQN    	FGSQN    			240316	240316	AA56957216	AA56957216												1.0		394A0D		
0	F	F	1004	1004	LFSB	LFSB	LFPG	LFPG	AFR29FT  	AFR29FT  	Z	Z	E190   	E190   	Z  	Z  	FHBLE    	FHBLE    			240316	240316	AA56933742	AA56933742												1.0		398564		
0	F	F	1006	1006	LFLS	LFLS	EGBB	EGBB	ARL505   	ARL505   	Z	Z	C501   	C501   	Z  	Z  	FHFRA    	FHFRA    			240316	240316	AA56940936	AA56940936												1.0		399620		
0	F	F	1022	1022	LFLL	LFLL	EGKK	EGKK	EXS41LE  	EXS41LE  	Z	Z	B738   	B738   	Z  	Z  	GJZHB    	GJZHB    			240316	240316	AA56950322	AA56950322												1.0		406C80		
0	F	F	1002	1002	LFPG	LFPG	EPWA	EPWA	LOT3NE   	LOT3NE   	Z	Z	E195   	E195   	Z  	Z  	SPLNH    	SPLNH    			240316	240316	AA56944559	AA56944559												1.0		48ADA7		
0	F	F	1023	1023	LFPG	LFPG	ENTC	ENTC	AFR67ZC  	AFR67ZC  	Z	Z	A319   	A319   	Z  	Z  	FGRHV    	FGRHV    			240316	240316	AA56952906	AA56952906												1.0		3944F5		
0	F	F	1007	1007	LFPG	LFPG	EGKK	EGKK	EZY21MJ  	EZY21MJ  	Z	Z	A20N   	A20N   	Z  	Z  	GUZLM    	GUZLM    			240316	240316	AA56943745	AA56943745												1.0		407A06		
0	F	F	1020	1020	LFLS	LFLS	EGPH	EGPH	EZY59KC  	EZY59KC  	Z	Z	A320   	A320   	Z  	Z  	GEZUC    	GEZUC    			240316	240316	AA56946280	AA56946280												1.0		40643D		
0	F	F	1022	1022	LFPG	LFPG	LROP	LROP	AFR13SG  	AFR13SG  	Z	Z	A320   	A320   	Z  	Z  	FGKXJ    	FGKXJ    			240316	240316	AA56951867	AA56951867												1.0		392AE9		
0	F	F	1036	1036	LFLB	LFLB	EGHI	EGHI	CFE2936  	CFE2936  	Z	Z	E190   	E190   	Z  	Z  	GLCAB    	GLCAB    			240316	240316	AA56946066	AA56946066												1.0		407777		
0	F	F	1033	1033	LFLL	LFLL	EGKK	EGKK	EZY65PB  	EZY65PB  	Z	Z	A319   	A319   	Z  	Z  	GEZFI    	GEZFI    			240316	240316	AA56946429	AA56946429												1.0		40600D		
0	F	F	1013	1013	LFPG	LFPG	EGPH	EGPH	EZY85JR  	EZY85JR  	Z	Z	A20N   	A20N   	Z  	Z  	GUZLT    	GUZLT    			240316	240316	AA56945879	AA56945879												1.0		408011		
0	F	F	1020	1020	LFPG	LFPG	OBBI	OBBI	GFA018   	GFA018   	Z	Z	A21N   	A21N   	Z  	Z  	A9CNG    	A9CNG    			240316	240316	AA56954368	AA56954368												1.0		8940C9		
0	F	F	1015	1015	LFPB	LFPB	EPRZ	EPRZ	N954JJ   	N954JJ   	Z	Z	GLEX   	GLEX   	Z  	Z  	N954JJ   	N954JJ   			240316	240316	AA56947463	AA56947463												1.0		AD4454		
0	F	F	1039	1039	LFTH	LFTH	EGTK	EGTK	NJE833U  	NJE833U  	Z	Z	E55P   	E55P   	Z  	Z  	CSPHU    	CSPHU    			240316	240316	AA56951877	AA56951877												1.0		494115		
0	F	F	1024	1024	LFPG	LFPG	KDFW	KDFW	AAL49    	AAL49    	Z	Z	B789   	B789   	Z  	Z  	N825A    	N825AA   			240316	240316	AA56953907	AA56953907												1.0		AB436F		
0	F	F	1101	1101	LFMN	LFMN	LFST	LFST	VOE27RP  	VOE27RP  	Z	Z	A320   	A320   	Z  	Z  	ECNNY    	ECNNY    			240316	240316	AA56946568	AA56946568												1.0		3465D9		
0	F	F	1026	1026	LFSB	LFSB	EHAM	EHAM	KLM82K   	KLM82K   	Z	Z	E190   	E190   	Z  	Z  	PHEZC    	PHEZC    			240316	240316	AA56952508	AA56952508												1.0		484B30		
0	F	F	1029	1029	LFPG	LFPG	EKCH	EKCH	SAS64K   	SAS64K   	Z	Z	CRJ9   	CRJ9   	Z  	Z  	EIFPU    	EIFPU    			240316	240316	AA56936619	AA56936619												1.0		4CACC9		
0	F	F	1137	1137	LFMN	LFMN	EGLC	EGLC	CFE92L   	CFE92L   	Z	Z	E190   	E190   	Z  	Z  	GLCYK    	GLCYK    			240316	240316	AA56946909	AA56946909												1.0		406230		
0	F	F	1100	1100	LFLS	LFLS	EGNT	EGNT	EXS71C   	EXS71C   	Z	Z	B738   	B738   	Z  	Z  	GJZDA    	GJZDA    			240316	240316	AA56950734	AA56950734												1.0		407F7B		
0	F	F	1044	1044	LFLS	LFLS	EGKK	EGKK	WUK87CA  	WUK87CA  	Z	Z	A21N   	A21N   	Z  	Z  	GWUKY    	GWUKY    			240316	240316	AA56944300	AA56944300												1.0		407FEA		
0	F	F	1143	1143	LFPG	LFPG	VOMM	VOMM	AFR108   	AFR108   	Z	Z	A359   	A359   	Z  	Z  	FHTYM    	FHTYM    			240316	240316	AA56952751	AA56952751												1.0		39CF0C		
0	F	F	1031	1031	LFSB	LFSB	EGLL	EGLL	BAW73B   	BAW73B   	Z	Z	A320   	A320   	Z  	Z  	GEUUJ    	GEUUJ    			240316	240316	AA56947035	AA56947035												1.0		4009C7		
0	F	F	1042	1042	LFPG	LFPG	LDZA	LDZA	CTN71F   	CTN71F   	Z	Z	A319   	A319   	Z  	Z  	9ACTN    	9ACTN    			240316	240316	AA56944167	AA56944167												1.0		501E83		
0	F	F	1038	1038	LFPG	LFPG	RCTP	RCTP	EVA088   	EVA088   	Z	Z	B77W   	B77W   	Z  	Z  	B16738   	B16738   			240316	240316	AA56956379	AA56956379												1.0		899081		
0	F	F	1058	1058	LFLS	LFLS	EGGD	EGGD	EZY29GR  	EZY29GR  	Z	Z	A320   	A320   	Z  	Z  	GEZTL    	GEZTL    			240316	240316	AA56947001	AA56947001												1.0		406018		
0	F	F	1101	1101	LFLS	LFLS	EGGW	EGGW	RYR27QF  	RYR27QF  	Z	Z	B738   	B738   	Z  	Z  	EIEBD    	EIEBD    			240316	240316	AA56952810	AA56952810												1.0		4CA701		
0	F	F	1032	1032	LFPG	LFPG	LTFM	LTFM	THY1SF   	THY1SF   	Z	Z	A333   	A333   	Z  	Z  	TCJOH    	TCJOH    			240316	240316	AA56956625	AA56956625												1.0		4BA9E8		
0	F	F	1035	1035	LFOB	LFOB	EGPH	EGPH	RYR4NW   	RYR4NW   	Z	Z	B38M   	B38M   	Z  	Z  	EIIJI    	EIIJI    			240316	240316	AA56950874	AA56950874												1.0		4CAE59		
0	F	F	1028	1028	LFPG	LFPG	OERK	OERK	SVA144   	SVA144   	Z	Z	B77W   	B77W   	Z  	Z  	HZAK36   	HZAK36   			240316	240316	AA56952636	AA56952636												1.0		7100C8		
0	F	F	1047	1047	LFLL	LFLL	EICK	EICK	EIN829   	EIN829   	Z	Z	A20N   	A20N   	Z  	Z  	EINSA    	EINSA    			240316	240316	AA56948536	AA56948536												1.0		4CAD7A		
0	F	F	1033	1033	LFSB	LFSB	LEPA	LEPA	EZS41XH  	EZS41XH  	Z	Z	A320   	A320   	Z  	Z  	HBJXE    	HBJXE    			240316	240316	AA56944493	AA56944493												1.0		4B1A1E		
0	F	F	1046	1046	LFSB	LFSB	LFMN	LFMN	EZS9953  	EZS9953  	Z	Z	A320   	A320   	Z  	Z  	HBJXJ    	HBJXJ    			240316	240316	AA56944754	AA56944754												1.0		4B1A23		
0	F	F	1045	1045	LFPG	LFPG	BIKF	BIKF	FPY5E    	FPY5E    	Z	Z	A21N   	A21N   	Z  	Z  	TFPLB    	TFPLB    			240316	240316	AA56946016	AA56946016												1.0		4CC546		
0	F	F	1126	1126	LFMN	LFMN	EGWU	EGWU	NJE533T  	NJE533T  	Z	Z	C68A   	C68A   	Z  	Z  	CSLTB    	CSLTB    			240316	240316	AA56952362	AA56952362												1.0		493282		
0	F	F	1052	1052	LFSB	LFSB	MMTO	MMTO	XAAND    	XAAND    	Z	Z	GLF6   	GLF6   	Z  	Z  	XAAND    	XAAND    			240316	240316	AA56951149	AA56951149												1.0		0D0C96		
